uid,scale,item_index,dimension,response_reversed
44,BPAQ,27,Hostility,3.0
44,BPAQ,28,Hostility,3.0
44,BPAQ,29,Hostility,2.0
44,SSCS,1,Personal Identity,4.0
44,SSCS,2,Personal Identity,4.0
44,SSCS,3,Self-efficacy,4.0
44,SSCS,4,Self-efficacy,4.0
44,SSCS,5,Self-efficacy,4.0
44,SSCS,6,Self-efficacy,4.0
44,SSCS,7,Personal Identity,5.0
44,SSCS,8,Self-efficacy,4.0
44,SSCS,9,Self-efficacy,4.0
44,SSCS,10,Personal Identity,4.0
44,SSCS,11,Personal Identity,4.0
39,BFI,1,Extraversion,3.0
39,BFI,2,Agreeableness,3.0
39,BFI,3,Conscientiousness,4.0
39,BFI,4,Neuroticism,3.0
39,BFI,5,Openness,3.0
39,BFI,6,Extraversion,3.0
39,BFI,7,Agreeableness,3.0
39,BFI,8,Conscientiousness,3.0
39,BFI,9,Neuroticism,3.0
39,BFI,10,Openness,5.0
39,BFI,11,Extraversion,3.0
39,BFI,12,Agreeableness,3.0
39,BFI,13,Conscientiousness,5.0
39,BFI,14,Neuroticism,3.0
39,BFI,15,Openness,3.0
39,BFI,16,Extraversion,3.0
39,BFI,17,Agreeableness,3.0
39,BFI,18,Conscientiousness,3.0
39,BFI,19,Neuroticism,3.0
39,BFI,20,Openness,4.0
39,BFI,21,Extraversion,3.0
39,BFI,22,Agreeableness,3.0
39,BFI,23,Conscientiousness,3.0
39,BFI,24,Neuroticism,3.0
39,BFI,25,Openness,4.0
39,BFI,26,Extraversion,3.0
39,BFI,27,Agreeableness,3.0
39,BFI,28,Conscientiousness,3.0
39,BFI,29,Neuroticism,3.0
39,BFI,30,Openness,3.0
39,BFI,31,Extraversion,3.0
39,BFI,32,Agreeableness,3.0
39,BFI,33,Conscientiousness,3.0
39,BFI,34,Neuroticism,2.0
39,BFI,35,Openness,3.0
39,BFI,36,Extraversion,3.0
39,BFI,37,Agreeableness,3.0
39,BFI,38,Conscientiousness,3.0
39,BFI,39,Neuroticism,3.0
39,BFI,40,Openness,3.0
39,BFI,41,Openness,3.0
39,BFI,42,Agreeableness,3.0
39,BFI,43,Conscientiousness,3.0
39,BFI,44,Openness,3.0
39,PANAS,1,Positive,3.0
39,PANAS,2,Negative,1.0
39,PANAS,3,Positive,3.0
39,PANAS,4,Negative,1.0
39,PANAS,5,Positive,4.0
39,PANAS,6,Negative,1.0
39,PANAS,7,Negative,1.0
39,PANAS,8,Negative,1.0
39,PANAS,9,Positive,4.0
39,PANAS,10,Positive,4.0
39,PANAS,11,Negative,3.0
39,PANAS,12,Positive,4.0
39,PANAS,13,Negative,1.0
39,PANAS,14,Positive,4.0
39,PANAS,15,Negative,1.0
39,PANAS,16,Positive,4.0
39,PANAS,17,Positive,4.0
39,PANAS,18,Negative,1.0
39,PANAS,19,Positive,4.0
39,PANAS,20,Negative,1.0
39,BPAQ,1,Physical,
39,BPAQ,2,Physical,1.0
39,BPAQ,3,Physical,3.0
39,BPAQ,4,Physical,2.0
39,BPAQ,5,Physical,2.0
39,BPAQ,6,Physical,2.0
39,BPAQ,7,Physical,1.0
39,BPAQ,8,Physical,1.0
39,BPAQ,9,Physical,1.0
39,BPAQ,10,Verbal,4.0
39,BPAQ,11,Verbal,3.0
39,BPAQ,12,Verbal,3.0
39,BPAQ,13,Verbal,2.0
39,BPAQ,14,Verbal,3.0
39,BPAQ,15,Anger,4.0
39,BPAQ,16,Anger,3.0
39,BPAQ,17,Anger,3.0
39,BPAQ,18,Anger,2.0
39,BPAQ,19,Anger,3.0
39,BPAQ,20,Anger,3.0
39,BPAQ,21,Anger,3.0
39,BPAQ,22,Hostility,3.0
39,BPAQ,23,Hostility,3.0
39,BPAQ,24,Hostility,3.0
39,BPAQ,25,Hostility,3.0
39,BPAQ,26,Hostility,3.0
39,BPAQ,27,Hostility,3.0
39,BPAQ,28,Hostility,3.0
39,BPAQ,29,Hostility,3.0
39,SSCS,1,Personal Identity,4.0
39,SSCS,2,Personal Identity,4.0
39,SSCS,3,Self-efficacy,4.0
39,SSCS,4,Self-efficacy,4.0
39,SSCS,5,Self-efficacy,4.0
39,SSCS,6,Self-efficacy,4.0
39,SSCS,7,Personal Identity,4.0
39,SSCS,8,Self-efficacy,4.0
39,SSCS,9,Self-efficacy,3.0
39,SSCS,10,Personal Identity,4.0
39,SSCS,11,Personal Identity,4.0
136,BFI,1,Extraversion,3.0
136,BFI,2,Agreeableness,3.0
136,BFI,3,Conscientiousness,3.0
136,BFI,4,Neuroticism,3.0
136,BFI,5,Openness,3.0
136,BFI,6,Extraversion,3.0
136,BFI,7,Agreeableness,3.0
136,BFI,8,Conscientiousness,3.0
136,BFI,9,Neuroticism,2.0
136,BFI,10,Openness,3.0
136,BFI,11,Extraversion,3.0
136,BFI,12,Agreeableness,3.0
136,BFI,13,Conscientiousness,3.0
136,BFI,14,Neuroticism,3.0
136,BFI,15,Openness,3.0
136,BFI,16,Extraversion,3.0
136,BFI,17,Agreeableness,3.0
136,BFI,18,Conscientiousness,3.0
136,BFI,19,Neuroticism,3.0
136,BFI,20,Openness,3.0
136,BFI,21,Extraversion,3.0
136,BFI,22,Agreeableness,3.0
136,BFI,23,Conscientiousness,3.0
136,BFI,24,Neuroticism,3.0
136,BFI,25,Openness,3.0
136,BFI,26,Extraversion,3.0
136,BFI,27,Agreeableness,3.0
136,BFI,28,Conscientiousness,3.0
136,BFI,29,Neuroticism,3.0
136,BFI,30,Openness,3.0
136,BFI,31,Extraversion,3.0
136,BFI,32,Agreeableness,3.0
136,BFI,33,Conscientiousness,3.0
136,BFI,34,Neuroticism,2.0
136,BFI,35,Openness,3.0
136,BFI,36,Extraversion,3.0
136,BFI,37,Agreeableness,3.0
136,BFI,38,Conscientiousness,3.0
136,BFI,39,Neuroticism,3.0
136,BFI,40,Openness,3.0
136,BFI,41,Openness,3.0
136,BFI,42,Agreeableness,3.0
136,BFI,43,Conscientiousness,3.0
136,BFI,44,Openness,3.0
136,PANAS,1,Positive,3.0
136,PANAS,2,Negative,2.0
136,PANAS,3,Positive,3.0
136,PANAS,4,Negative,2.0
136,PANAS,5,Positive,3.0
136,PANAS,6,Negative,2.0
136,PANAS,7,Negative,1.0
136,PANAS,8,Negative,2.0
136,PANAS,9,Positive,3.0
136,PANAS,10,Positive,3.0
136,PANAS,11,Negative,3.0
136,PANAS,12,Positive,3.0
136,PANAS,13,Negative,2.0
136,PANAS,14,Positive,3.0
136,PANAS,15,Negative,2.0
136,PANAS,16,Positive,3.0
136,PANAS,17,Positive,3.0
136,PANAS,18,Negative,1.0
136,PANAS,19,Positive,2.0
136,PANAS,20,Negative,1.0
136,BPAQ,1,Physical,1.0
136,BPAQ,2,Physical,1.0
136,BPAQ,3,Physical,3.0
136,BPAQ,4,Physical,1.0
136,BPAQ,5,Physical,3.0
136,BPAQ,6,Physical,2.0
136,BPAQ,7,Physical,1.0
136,BPAQ,8,Physical,1.0
136,BPAQ,9,Physical,3.0
136,BPAQ,10,Verbal,4.0
136,BPAQ,11,Verbal,3.0
136,BPAQ,12,Verbal,3.0
136,BPAQ,13,Verbal,3.0
136,BPAQ,14,Verbal,4.0
136,BPAQ,15,Anger,4.0
136,BPAQ,16,Anger,3.0
136,BPAQ,17,Anger,3.0
136,BPAQ,18,Anger,2.0
136,BPAQ,19,Anger,3.0
136,BPAQ,20,Anger,3.0
136,BPAQ,21,Anger,3.0
136,BPAQ,22,Hostility,3.0
136,BPAQ,23,Hostility,3.0
136,BPAQ,24,Hostility,3.0
136,BPAQ,25,Hostility,3.0
136,BPAQ,26,Hostility,3.0
136,BPAQ,27,Hostility,4.0
136,BPAQ,28,Hostility,3.0
136,BPAQ,29,Hostility,3.0
136,SSCS,1,Personal Identity,3.0
136,SSCS,2,Personal Identity,4.0
136,SSCS,3,Self-efficacy,4.0
136,SSCS,4,Self-efficacy,4.0
136,SSCS,5,Self-efficacy,4.0
136,SSCS,6,Self-efficacy,4.0
136,SSCS,7,Personal Identity,3.0
136,SSCS,8,Self-efficacy,4.0
136,SSCS,9,Self-efficacy,3.0
136,SSCS,10,Personal Identity,4.0
136,SSCS,11,Personal Identity,4.0
27,BFI,1,Extraversion,3.0
27,BFI,2,Agreeableness,3.0
27,BFI,3,Conscientiousness,4.0
27,BFI,4,Neuroticism,3.0
27,BFI,5,Openness,3.0
27,BFI,6,Extraversion,3.0
27,BFI,7,Agreeableness,5.0
27,BFI,8,Conscientiousness,5.0
27,BFI,9,Neuroticism,2.0
27,BFI,10,Openness,4.0
27,BFI,11,Extraversion,4.0
27,BFI,12,Agreeableness,5.0
27,BFI,13,Conscientiousness,4.0
27,BFI,14,Neuroticism,3.0
27,BFI,15,Openness,3.0
27,BFI,16,Extraversion,4.0
27,BFI,17,Agreeableness,4.0
27,BFI,18,Conscientiousness,3.0
27,BFI,19,Neuroticism,4.0
27,BFI,20,Openness,4.0
27,BFI,21,Extraversion,3.0
27,BFI,22,Agreeableness,4.0
27,BFI,23,Conscientiousness,3.0
27,BFI,24,Neuroticism,2.0
27,BFI,25,Openness,3.0
27,BFI,26,Extraversion,4.0
27,BFI,27,Agreeableness,3.0
27,BFI,28,Conscientiousness,5.0
27,BFI,29,Neuroticism,3.0
27,BFI,30,Openness,3.0
27,BFI,31,Extraversion,3.0
27,BFI,32,Agreeableness,4.0
27,BFI,33,Conscientiousness,4.0
27,BFI,34,Neuroticism,2.0
27,BFI,35,Openness,3.0
27,BFI,36,Extraversion,3.0
27,BFI,37,Agreeableness,5.0
27,BFI,38,Conscientiousness,4.0
27,BFI,39,Neuroticism,3.0
27,BFI,40,Openness,4.0
27,BFI,41,Openness,3.0
27,BFI,42,Agreeableness,4.0
27,BFI,43,Conscientiousness,3.0
27,BFI,44,Openness,3.0
27,PANAS,1,Positive,4.0
27,PANAS,2,Negative,3.0
27,PANAS,3,Positive,4.0
27,PANAS,4,Negative,4.0
27,PANAS,5,Positive,4.0
27,PANAS,6,Negative,3.0
27,PANAS,7,Negative,3.0
27,PANAS,8,Negative,1.0
27,PANAS,9,Positive,3.0
27,PANAS,10,Positive,4.0
27,PANAS,11,Negative,3.0
27,PANAS,12,Positive,4.0
27,PANAS,13,Negative,3.0
27,PANAS,14,Positive,4.0
27,PANAS,15,Negative,3.0
27,PANAS,16,Positive,4.0
27,PANAS,17,Positive,4.0
27,PANAS,18,Negative,3.0
27,PANAS,19,Positive,4.0
27,PANAS,20,Negative,3.0
27,BPAQ,1,Physical,1.0
27,BPAQ,2,Physical,1.0
27,BPAQ,3,Physical,3.0
27,BPAQ,4,Physical,2.0
27,BPAQ,5,Physical,1.0
27,BPAQ,6,Physical,2.0
27,BPAQ,7,Physical,1.0
27,BPAQ,8,Physical,1.0
27,BPAQ,9,Physical,2.0
27,BPAQ,10,Verbal,4.0
27,BPAQ,11,Verbal,4.0
27,BPAQ,12,Verbal,2.0
27,BPAQ,13,Verbal,3.0
27,BPAQ,14,Verbal,3.0
27,BPAQ,15,Anger,3.0
27,BPAQ,16,Anger,3.0
27,BPAQ,17,Anger,3.0
27,BPAQ,18,Anger,2.0
27,BPAQ,19,Anger,2.0
27,BPAQ,20,Anger,2.0
27,BPAQ,21,Anger,3.0
27,BPAQ,22,Hostility,3.0
27,BPAQ,23,Hostility,3.0
27,BPAQ,24,Hostility,3.0
27,BPAQ,25,Hostility,3.0
27,BPAQ,26,Hostility,3.0
27,BPAQ,27,Hostility,4.0
27,BPAQ,28,Hostility,3.0
27,BPAQ,29,Hostility,3.0
27,SSCS,1,Personal Identity,4.0
27,SSCS,2,Personal Identity,4.0
27,SSCS,3,Self-efficacy,4.0
27,SSCS,4,Self-efficacy,4.0
27,SSCS,5,Self-efficacy,4.0
27,SSCS,6,Self-efficacy,4.0
27,SSCS,7,Personal Identity,3.0
27,SSCS,8,Self-efficacy,4.0
27,SSCS,9,Self-efficacy,4.0
27,SSCS,10,Personal Identity,4.0
27,SSCS,11,Personal Identity,4.0
23,BFI,1,Extraversion,3.0
23,BFI,2,Agreeableness,5.0
23,BFI,3,Conscientiousness,4.0
23,BFI,4,Neuroticism,3.0
23,BFI,5,Openness,4.0
23,BFI,6,Extraversion,3.0
23,BFI,7,Agreeableness,4.0
23,BFI,8,Conscientiousness,3.0
23,BFI,9,Neuroticism,2.0
23,BFI,10,Openness,4.0
23,BFI,11,Extraversion,4.0
23,BFI,12,Agreeableness,3.0
23,BFI,13,Conscientiousness,5.0
23,BFI,14,Neuroticism,3.0
23,BFI,15,Openness,3.0
23,BFI,16,Extraversion,5.0
23,BFI,17,Agreeableness,4.0
23,BFI,18,Conscientiousness,3.0
23,BFI,19,Neuroticism,3.0
23,BFI,20,Openness,3.0
23,BFI,21,Extraversion,3.0
23,BFI,22,Agreeableness,4.0
23,BFI,23,Conscientiousness,5.0
23,BFI,24,Neuroticism,2.0
23,BFI,25,Openness,3.0
23,BFI,26,Extraversion,4.0
23,BFI,27,Agreeableness,3.0
23,BFI,28,Conscientiousness,5.0
23,BFI,29,Neuroticism,3.0
23,BFI,30,Openness,3.0
23,BFI,31,Extraversion,3.0
23,BFI,32,Agreeableness,4.0
23,BFI,33,Conscientiousness,5.0
23,BFI,34,Neuroticism,2.0
23,BFI,35,Openness,3.0
23,BFI,36,Extraversion,5.0
23,BFI,37,Agreeableness,3.0
23,BFI,38,Conscientiousness,5.0
23,BFI,39,Neuroticism,3.0
23,BFI,40,Openness,3.0
23,BFI,41,Openness,2.0
23,BFI,42,Agreeableness,4.0
23,BFI,43,Conscientiousness,5.0
23,BFI,44,Openness,3.0
23,PANAS,1,Positive,4.0
23,PANAS,2,Negative,3.0
23,PANAS,3,Positive,4.0
23,PANAS,4,Negative,3.0
23,PANAS,5,Positive,4.0
23,PANAS,6,Negative,3.0
23,PANAS,7,Negative,1.0
23,PANAS,8,Negative,3.0
23,PANAS,9,Positive,4.0
23,PANAS,10,Positive,4.0
23,PANAS,11,Negative,3.0
23,PANAS,12,Positive,5.0
23,PANAS,13,Negative,3.0
23,PANAS,14,Positive,4.0
23,PANAS,15,Negative,1.0
23,PANAS,16,Positive,5.0
23,PANAS,17,Positive,4.0
23,PANAS,18,Negative,2.0
23,PANAS,19,Positive,5.0
23,PANAS,20,Negative,3.0
23,BPAQ,1,Physical,1.0
23,BPAQ,2,Physical,1.0
23,BPAQ,3,Physical,3.0
23,BPAQ,4,Physical,1.0
23,BPAQ,5,Physical,2.0
23,BPAQ,6,Physical,2.0
23,BPAQ,7,Physical,2.0
23,BPAQ,8,Physical,1.0
23,BPAQ,9,Physical,2.0
23,BPAQ,10,Verbal,4.0
23,BPAQ,11,Verbal,3.0
23,BPAQ,12,Verbal,3.0
23,BPAQ,13,Verbal,3.0
23,BPAQ,14,Verbal,4.0
23,BPAQ,15,Anger,4.0
23,BPAQ,16,Anger,2.0
23,BPAQ,17,Anger,3.0
23,BPAQ,18,Anger,2.0
23,BPAQ,19,Anger,4.0
23,BPAQ,20,Anger,2.0
23,BPAQ,21,Anger,2.0
23,BPAQ,22,Hostility,3.0
23,BPAQ,23,Hostility,3.0
23,BPAQ,24,Hostility,4.0
23,BPAQ,25,Hostility,3.0
23,BPAQ,26,Hostility,3.0
23,BPAQ,27,Hostility,4.0
23,BPAQ,28,Hostility,2.0
23,BPAQ,29,Hostility,3.0
23,SSCS,1,Personal Identity,4.0
23,SSCS,2,Personal Identity,4.0
23,SSCS,3,Self-efficacy,4.0
23,SSCS,4,Self-efficacy,4.0
23,SSCS,5,Self-efficacy,4.0
23,SSCS,6,Self-efficacy,5.0
23,SSCS,7,Personal Identity,4.0
23,SSCS,8,Self-efficacy,4.0
23,SSCS,9,Self-efficacy,4.0
23,SSCS,10,Personal Identity,4.0
23,SSCS,11,Personal Identity,4.0
20,BFI,1,Extraversion,3.0
20,BFI,2,Agreeableness,3.0
20,BFI,3,Conscientiousness,3.0
20,BFI,4,Neuroticism,3.0
20,BFI,5,Openness,3.0
20,BFI,6,Extraversion,3.0
20,BFI,7,Agreeableness,4.0
20,BFI,8,Conscientiousness,3.0
20,BFI,9,Neuroticism,3.0
20,BFI,10,Openness,3.0
20,BFI,11,Extraversion,3.0
20,BFI,12,Agreeableness,3.0
20,BFI,13,Conscientiousness,3.0
20,BFI,14,Neuroticism,3.0
20,BFI,15,Openness,3.0
20,BFI,16,Extraversion,3.0
20,BFI,17,Agreeableness,3.0
20,BFI,18,Conscientiousness,3.0
20,BFI,19,Neuroticism,3.0
20,BFI,20,Openness,3.0
20,BFI,21,Extraversion,2.0
20,BFI,22,Agreeableness,3.0
20,BFI,23,Conscientiousness,
20,BFI,24,Neuroticism,3.0
20,BFI,25,Openness,3.0
20,BFI,26,Extraversion,3.0
20,BFI,27,Agreeableness,5.0
20,BFI,28,Conscientiousness,3.0
20,BFI,29,Neuroticism,3.0
20,BFI,30,Openness,3.0
20,BFI,31,Extraversion,3.0
20,BFI,32,Agreeableness,3.0
20,BFI,33,Conscientiousness,3.0
20,BFI,34,Neuroticism,3.0
20,BFI,35,Openness,3.0
20,BFI,36,Extraversion,3.0
20,BFI,37,Agreeableness,3.0
20,BFI,38,Conscientiousness,3.0
20,BFI,39,Neuroticism,3.0
20,BFI,40,Openness,3.0
20,BFI,41,Openness,3.0
20,BFI,42,Agreeableness,3.0
20,BFI,43,Conscientiousness,3.0
20,BFI,44,Openness,3.0
20,PANAS,1,Positive,3.0
20,PANAS,2,Negative,4.0
20,PANAS,3,Positive,2.0
20,PANAS,4,Negative,5.0
20,PANAS,5,Positive,2.0
20,PANAS,6,Negative,3.0
20,PANAS,7,Negative,4.0
20,PANAS,8,Negative,3.0
20,PANAS,9,Positive,2.0
20,PANAS,10,Positive,2.0
20,PANAS,11,Negative,3.0
20,PANAS,12,Positive,2.0
20,PANAS,13,Negative,3.0
20,PANAS,14,Positive,2.0
20,PANAS,15,Negative,4.0
20,PANAS,16,Positive,3.0
20,PANAS,17,Positive,2.0
20,PANAS,18,Negative,3.0
20,PANAS,19,Positive,3.0
20,PANAS,20,Negative,4.0
20,BPAQ,1,Physical,3.0
20,BPAQ,2,Physical,2.0
20,BPAQ,3,Physical,3.0
20,BPAQ,4,Physical,3.0
20,BPAQ,5,Physical,1.0
20,BPAQ,6,Physical,2.0
20,BPAQ,7,Physical,1.0
20,BPAQ,8,Physical,1.0
20,BPAQ,9,Physical,3.0
20,BPAQ,10,Verbal,3.0
20,BPAQ,11,Verbal,3.0
20,BPAQ,12,Verbal,3.0
20,BPAQ,13,Verbal,3.0
20,BPAQ,14,Verbal,3.0
20,BPAQ,15,Anger,4.0
20,BPAQ,16,Anger,3.0
20,BPAQ,17,Anger,3.0
20,BPAQ,18,Anger,3.0
20,BPAQ,19,Anger,3.0
20,BPAQ,20,Anger,3.0
20,BPAQ,21,Anger,3.0
20,BPAQ,22,Hostility,3.0
20,BPAQ,23,Hostility,3.0
20,BPAQ,24,Hostility,3.0
20,BPAQ,25,Hostility,3.0
20,BPAQ,26,Hostility,3.0
20,BPAQ,27,Hostility,3.0
20,BPAQ,28,Hostility,3.0
20,BPAQ,29,Hostility,3.0
20,SSCS,1,Personal Identity,3.0
20,SSCS,2,Personal Identity,3.0
20,SSCS,3,Self-efficacy,3.0
20,SSCS,4,Self-efficacy,4.0
20,SSCS,5,Self-efficacy,3.0
20,SSCS,6,Self-efficacy,3.0
20,SSCS,7,Personal Identity,3.0
20,SSCS,8,Self-efficacy,3.0
20,SSCS,9,Self-efficacy,3.0
20,SSCS,10,Personal Identity,3.0
20,SSCS,11,Personal Identity,3.0
6,BFI,1,Extraversion,3.0
6,BFI,2,Agreeableness,4.0
6,BFI,3,Conscientiousness,4.0
6,BFI,4,Neuroticism,3.0
6,BFI,5,Openness,4.0
6,BFI,6,Extraversion,3.0
6,BFI,7,Agreeableness,4.0
6,BFI,8,Conscientiousness,3.0
6,BFI,9,Neuroticism,2.0
6,BFI,10,Openness,4.0
6,BFI,11,Extraversion,3.0
6,BFI,12,Agreeableness,3.0
6,BFI,13,Conscientiousness,4.0
6,BFI,14,Neuroticism,3.0
6,BFI,15,Openness,3.0
6,BFI,16,Extraversion,4.0
6,BFI,17,Agreeableness,4.0
6,BFI,18,Conscientiousness,3.0
6,BFI,19,Neuroticism,3.0
6,BFI,20,Openness,4.0
6,BFI,21,Extraversion,2.0
6,BFI,22,Agreeableness,4.0
6,BFI,23,Conscientiousness,3.0
6,BFI,24,Neuroticism,2.0
6,BFI,25,Openness,4.0
6,BFI,26,Extraversion,3.0
6,BFI,27,Agreeableness,3.0
6,BFI,28,Conscientiousness,4.0
6,BFI,29,Neuroticism,3.0
6,BFI,30,Openness,4.0
6,BFI,31,Extraversion,2.0
6,BFI,32,Agreeableness,5.0
6,BFI,33,Conscientiousness,4.0
6,BFI,34,Neuroticism,2.0
6,BFI,35,Openness,3.0
6,BFI,36,Extraversion,3.0
6,BFI,37,Agreeableness,3.0
6,BFI,38,Conscientiousness,4.0
6,BFI,39,Neuroticism,3.0
6,BFI,40,Openness,4.0
6,BFI,41,Openness,3.0
6,BFI,42,Agreeableness,4.0
6,BFI,43,Conscientiousness,3.0
6,BFI,44,Openness,3.0
6,PANAS,1,Positive,5.0
6,PANAS,2,Negative,3.0
6,PANAS,3,Positive,5.0
6,PANAS,4,Negative,1.0
6,PANAS,5,Positive,4.0
6,PANAS,6,Negative,2.0
6,PANAS,7,Negative,2.0
6,PANAS,8,Negative,1.0
6,PANAS,9,Positive,5.0
6,PANAS,10,Positive,4.0
6,PANAS,11,Negative,3.0
6,PANAS,12,Positive,4.0
6,PANAS,13,Negative,1.0
6,PANAS,14,Positive,5.0
6,PANAS,15,Negative,3.0
6,PANAS,16,Positive,4.0
6,PANAS,17,Positive,5.0
6,PANAS,18,Negative,1.0
6,PANAS,19,Positive,4.0
6,PANAS,20,Negative,2.0
6,BPAQ,1,Physical,1.0
6,BPAQ,2,Physical,1.0
6,BPAQ,3,Physical,3.0
6,BPAQ,4,Physical,2.0
6,BPAQ,5,Physical,3.0
6,BPAQ,6,Physical,2.0
6,BPAQ,7,Physical,1.0
6,BPAQ,8,Physical,1.0
6,BPAQ,9,Physical,2.0
6,BPAQ,10,Verbal,4.0
6,BPAQ,11,Verbal,3.0
6,BPAQ,12,Verbal,3.0
6,BPAQ,13,Verbal,3.0
6,BPAQ,14,Verbal,3.0
6,BPAQ,15,Anger,3.0
6,BPAQ,16,Anger,2.0
6,BPAQ,17,Anger,3.0
6,BPAQ,18,Anger,2.0
6,BPAQ,19,Anger,2.0
6,BPAQ,20,Anger,3.0
6,BPAQ,21,Anger,3.0
6,BPAQ,22,Hostility,3.0
6,BPAQ,23,Hostility,3.0
6,BPAQ,24,Hostility,4.0
6,BPAQ,25,Hostility,3.0
6,BPAQ,26,Hostility,3.0
6,BPAQ,27,Hostility,4.0
6,BPAQ,28,Hostility,3.0
6,BPAQ,29,Hostility,3.0
6,SSCS,1,Personal Identity,4.0
6,SSCS,2,Personal Identity,4.0
6,SSCS,3,Self-efficacy,4.0
6,SSCS,4,Self-efficacy,4.0
6,SSCS,5,Self-efficacy,4.0
6,SSCS,6,Self-efficacy,4.0
6,SSCS,7,Personal Identity,4.0
6,SSCS,8,Self-efficacy,4.0
6,SSCS,9,Self-efficacy,4.0
6,SSCS,10,Personal Identity,4.0
6,SSCS,11,Personal Identity,4.0
59,BFI,1,Extraversion,3.0
59,BFI,2,Agreeableness,3.0
59,BFI,3,Conscientiousness,4.0
59,BFI,4,Neuroticism,3.0
59,BFI,5,Openness,3.0
59,BFI,6,Extraversion,4.0
59,BFI,7,Agreeableness,4.0
59,BFI,8,Conscientiousness,3.0
59,BFI,9,Neuroticism,2.0
59,BFI,10,Openness,4.0
59,BFI,11,Extraversion,4.0
59,BFI,12,Agreeableness,3.0
59,BFI,13,Conscientiousness,4.0
59,BFI,14,Neuroticism,3.0
59,BFI,15,Openness,3.0
59,BFI,16,Extraversion,4.0
59,BFI,17,Agreeableness,4.0
59,BFI,18,Conscientiousness,3.0
59,BFI,19,Neuroticism,3.0
59,BFI,20,Openness,4.0
59,BFI,21,Extraversion,3.0
59,BFI,22,Agreeableness,4.0
59,BFI,23,Conscientiousness,3.0
59,BFI,24,Neuroticism,2.0
59,BFI,25,Openness,3.0
59,BFI,26,Extraversion,4.0
59,BFI,27,Agreeableness,3.0
59,BFI,28,Conscientiousness,4.0
59,BFI,29,Neuroticism,3.0
59,BFI,30,Openness,3.0
59,BFI,31,Extraversion,2.0
59,BFI,32,Agreeableness,4.0
59,BFI,33,Conscientiousness,4.0
59,BFI,34,Neuroticism,2.0
59,BFI,35,Openness,3.0
59,BFI,36,Extraversion,4.0
59,BFI,37,Agreeableness,3.0
59,BFI,38,Conscientiousness,4.0
59,BFI,39,Neuroticism,3.0
59,BFI,40,Openness,3.0
59,BFI,41,Openness,2.0
59,BFI,42,Agreeableness,4.0
59,BFI,43,Conscientiousness,3.0
59,BFI,44,Openness,3.0
59,PANAS,1,Positive,4.0
59,PANAS,2,Negative,3.0
59,PANAS,3,Positive,4.0
59,PANAS,4,Negative,3.0
59,PANAS,5,Positive,4.0
59,PANAS,6,Negative,3.0
59,PANAS,7,Negative,3.0
59,PANAS,8,Negative,3.0
59,PANAS,9,Positive,4.0
59,PANAS,10,Positive,4.0
59,PANAS,11,Negative,3.0
59,PANAS,12,Positive,4.0
59,PANAS,13,Negative,3.0
59,PANAS,14,Positive,4.0
59,PANAS,15,Negative,3.0
59,PANAS,16,Positive,4.0
59,PANAS,17,Positive,4.0
59,PANAS,18,Negative,3.0
59,PANAS,19,Positive,4.0
59,PANAS,20,Negative,3.0
59,BPAQ,1,Physical,
59,BPAQ,2,Physical,2.0
59,BPAQ,3,Physical,3.0
59,BPAQ,4,Physical,2.0
59,BPAQ,5,Physical,3.0
59,BPAQ,6,Physical,2.0
59,BPAQ,7,Physical,1.0
59,BPAQ,8,Physical,1.0
59,BPAQ,9,Physical,2.0
59,BPAQ,10,Verbal,4.0
59,BPAQ,11,Verbal,4.0
59,BPAQ,12,Verbal,3.0
59,BPAQ,13,Verbal,3.0
59,BPAQ,14,Verbal,4.0
59,BPAQ,15,Anger,4.0
59,BPAQ,16,Anger,3.0
59,BPAQ,17,Anger,3.0
59,BPAQ,18,Anger,2.0
59,BPAQ,19,Anger,2.0
59,BPAQ,20,Anger,3.0
59,BPAQ,21,Anger,3.0
59,BPAQ,22,Hostility,3.0
59,BPAQ,23,Hostility,3.0
59,BPAQ,24,Hostility,3.0
59,BPAQ,25,Hostility,3.0
59,BPAQ,26,Hostility,3.0
59,BPAQ,27,Hostility,4.0
59,BPAQ,28,Hostility,2.0
59,BPAQ,29,Hostility,3.0
59,SSCS,1,Personal Identity,3.0
59,SSCS,2,Personal Identity,4.0
59,SSCS,3,Self-efficacy,4.0
59,SSCS,4,Self-efficacy,4.0
59,SSCS,5,Self-efficacy,4.0
59,SSCS,6,Self-efficacy,4.0
59,SSCS,7,Personal Identity,3.0
59,SSCS,8,Self-efficacy,4.0
59,SSCS,9,Self-efficacy,4.0
59,SSCS,10,Personal Identity,3.0
59,SSCS,11,Personal Identity,4.0
46,BFI,1,Extraversion,3.0
46,BFI,2,Agreeableness,3.0
46,BFI,3,Conscientiousness,4.0
46,BFI,4,Neuroticism,3.0
46,BFI,5,Openness,3.0
46,BFI,6,Extraversion,3.0
46,BFI,7,Agreeableness,4.0
46,BFI,8,Conscientiousness,3.0
46,BFI,9,Neuroticism,2.0
46,BFI,10,Openness,4.0
46,BFI,11,Extraversion,3.0
46,BFI,12,Agreeableness,3.0
46,BFI,13,Conscientiousness,3.0
46,BFI,14,Neuroticism,3.0
46,BFI,15,Openness,3.0
46,BFI,16,Extraversion,4.0
46,BFI,17,Agreeableness,3.0
46,BFI,18,Conscientiousness,3.0
